这台机器是给家里老人买的，老人很喜欢。 综合来说，整体使用体验非常好。整机配置12G+256G，老人平时刷视频拍照片都足够用了。 屏幕的话，分辨率2400x1080，非常清晰。oled屏幕的频闪在这款机器上也还是有的。但只要亮度不要太低，不算太明显。 机器自带67w充电器，非常给力。最高支持20v输出，可以给小米笔记本充电用。,3,这台 机器 家里 老人 买 老人 喜欢 综合 整体 体验 整机 配置 12G 256G 老人 平时 刷 视频 拍照片 足够 屏幕 分辨率 2400x1080 清晰 oled 屏幕 频闪 这款 机器 亮度 太低 不算 太 机器 自带 67w 充电器 给力 支持 20v 输出 小米 笔记本 充电
抖音刷四五十分钟后会出现卡顿的情况，再就是广告是真的多啊，虽然基本都能手动关掉，但有一部分是关不掉，目前碰到的京东淘宝***只能通关关闭系统通知权限来关，，，续航的话看个人使用习惯了，就我的话亮屏时间大概七个多小时，,2,抖音 刷 四五十 分钟 卡顿 情况 再就是 广告 真的 手动 关掉 一部分 关不掉 碰到 京东 淘宝 只能 通关 关闭系统 通知 权限 来关 续航 习惯 亮屏 时间 七个 小时
唉，第一只手机 卡2信号无法识别，直接退换。 第二只现在偶发，看视频，听音乐时自动暂停。。。有点无语啊 日常使用，其他没啥问题，就是偶尔有点小卡，暗光环境拍照能力为0。 给全家买了近10只小米了，主要是换一次手机也很麻烦，再这样折腾下去，以后都不想要小米了,1,第一 手机 卡 信号 识别 退换 第二只 偶发 视频 听 音乐 时 自动 暂停 无语 日常 小卡 暗光 环境 拍照 能力 全家 买 10 小米 换 手机 麻烦 折腾 想要 小米
手机壳影响指纹解锁，送的钢化膜太鸡肋，基本不能用,1,手机 壳 影响 指纹 解锁 送 钢化 膜 太 鸡肋
很给力，终于把8se换了  新机很给力  运行快 充电快！赞赞赞！,3,力 终于 8se 换 新机 力 运行 充电 赞赞赞
基本功能都挺好，但使用时间一长容易发热,2,基本功能 挺 时间 一长 发热
电池大，但是不耐用，和我之前的华为用了4年的手机4500毫安的用的时间差不多。,2,电池 耐用 华为 年 手机 4500 毫安 时间
非常满意的一次购物，京东自营，非常信任正品保证，小米手机新款，感觉非常满意，运行速度很快，性价比很高，这是给朋友买的，下次我也想买这款手机。外观很好看很舒适。感谢京东，感谢小米。,3,满意 购物 京东 自营 信任 正品 保证 小米 手机 新款 感觉 满意 运行 速度 很快 性价比 高 朋友 买 下次 想 买 这款 手机 外观 好看 舒适 感谢 京东 感谢 小米
玩一梦江湖有时候挺卡的，手机经常很烫,2,玩 一梦 江湖 有时候 挺卡 手机 烫
侧面指纹真不行，无法使用,1,侧面 指纹 真 不行
里面根本没有填充物。还有这个手机在直播间买的，直播间骗人，说当天购买手机用户，送手机数据线一根，毛都没有。再也不相信小米直播间，和发货方沟通以不知情回复。搪塞客户，当粉丝是傻子。,1,填充物 手机 直播间 买 直播间 骗人 说 当天 购买 手机用户 送 手机 数据线 一根 毛 再也 小米 直播间 发货 沟通 不知情 回复 搪塞 客户 粉丝 傻子
无法使用gms框架 只能国内用,2,gms 框架 只能 国内
手机喜欢，只是不一样帐号，不一样价格，一直喜欢在京东买东西，这次感觉挺失望的,1,手机 喜欢 帐号 价格 喜欢 京东 买 东西 感觉 挺 失望
玩游戏千万别买这手机，打王者就是个废机，还不如普通的OPPO好用,1,玩游戏 千万别 买 手机 王者 废机 OPPO 好用
用过1天，感觉除了卡、就是经常掉线，不得不佩服小米，宣传确实搞得好,2,用过 天 感觉 卡 掉线 佩服 小米 宣传 确实 搞
垃圾的一批，买的要注意了，这玩意十天降了200多，真是对。感觉是有预谋的。,1,垃圾 一批 买 玩意 十天 降 200 感觉 预谋
充电的时候会发热，我都不想说了,1,充电 发热 不想 说
买了很快就出问题，等待售后,2,买 很快 等待 售后
这手机我真是醉了，我很想说买这个手机还不如买个老年机啊，啥也不能看，而且我一个月之前就反应这个问题了，至今没有给我解决！！,1,手机 醉 想 说 买 手机 买个 老年 机 一个月 解决
其他都很好，就是指纹解锁不灵敏，应该是设计问题，区域太小，经常识别不到，按两三次才能成功解锁。,2,指纹 解锁 不灵敏 设计 区域 太小 识别 不到 两三次 成功 解锁
清晰2k屏幕，流畅的使用速度，一流的颜值，便宜的价格。今年完美机型。,3,清晰 2k 屏幕 流畅 速度 一流 颜值 便宜 价格 完美 机型
目前看着非常好，又漂亮，用1个月之后再追评。,3,看着 漂亮 月 追评
sim卡如果字朝上缺口对不上，只能金属片朝上装，真,2,sim 卡 字朝 缺口 对不上 只能 金属片 上装 真
程序运行还好，拍照也能满足日常使用。但是时不时的断网是咋回事，同一个地方有时有网络有时没网络，有时关闭重开网络也解决不了，非要按飞行模式再关闭才可以。,1,程序运行 还好 拍照 日常 时不时 断 网 回事 同一个 地方 网络 网络 关闭 重开 网络 解决不了 非要 飞行 模式 关闭
给小姨子买个手机，对比了很久，终于在K50和K40S之间选择了后者。 外观方面，现在的智能机基本上都是这样，没有太大的区别，颜色选的白色，显得干净明亮，可心。 CPU方面，骁龙887一点也不逊色，不玩大游戏，日常使用足够足够的。 屏幕够大，6.67英寸，重量趁手，比&ldquo;某为&rdquo;强多了，电池续航能力也强，5000毫安绝对够用一整天。 12+256的内存，运行速度杠杠的，存照片也不用纠结，且用呢。 拍照效果，白天没问题，拍夜景稍微模糊一些，无伤大雅。 总结，这是一款性价比超高的一款机器，可以说是国产机的佼佼者，期待更好。,3,小姨子 买个 手机 久 终于 K50 K40S 之间 选择 外观 智能机 太大 区别 颜色 选 白色 显得 干净 明亮 心 CPU 骁龙 887 一点 逊色 不玩大 游戏 日常 足够 足够 屏幕 够 6.67 英寸 重量 趁手 ldquo 某为 rdquo 强多 电池 续航 能力 强 5000 毫安 够用 一整天 12 256 内存 运行 速度 杠杠 存 照片 不用 纠结 拍照 效果 白天 拍 夜景 稍微 模糊 无伤大雅 这是 一款 性价比 超高 一款 机器 说 国产机 佼佼者 期待 更好
发货迅速，很快就收到了，蛮不错的包装，手机完好无损。挺好看的，背面的炫彩我挺喜欢。,3,发货 很快 收到 不错 包装 手机 完好无损 挺 好看 背面 炫彩 挺 喜欢
新机电池都不耐用，屏幕计算器使用不灵,2,新机 电池 耐用 屏幕 计算器 不灵
春节活动买的，千元机同价位小米确实是最实惠的。大屏幕也很适合老人，大字体也能看得更清楚，手机背壳的颜色真的靓眼，这个颜色母亲很喜欢，就是新手机很多操作还需要再熟悉。,3,春节 活动 买 千元 机 同价位 小米 确实 实惠 大屏幕 适合 老人 大字体 手机 背壳 颜色 真的 靓眼 颜色 母亲 喜欢 新手机 操作 熟悉
拿到手机的第一眼就被外观惊艳到了，简直是太好看了，很有特色，运行速度特别快，拍照效果很棒，充电也很快，一下子就充满了，屏幕很高清。物超所值，很满意！,3,拿到 手机 第一眼 外观 惊艳 太 好看 特色 运行 速度 特别 拍照 效果 很棒 充电 很快 一下子 充满 屏幕 高清 物超所值 满意
运行速度：应用启动速度很快，完全不需要等待 外形外观：手机外观新颖独特，握手效果很好 其他特色：可以与其他品牌智能穿戴设备快速链接，很不错，这款手机值得拥有。,3,运行 速度 启动 速度 很快 等待 外形 外观 手机 外观 新颖 独特 握手 效果 特色 品牌 智能 穿戴 设备 快速 链接 不错 款 手机 值得 拥有
5/13购买2748元，5/26价格已降到2599元，无法申请价格保护，价格保护居然只到5/22之前可以申请，匪夷所思的价保可申请时间。,1,13 购买 2748 元 26 价格 降到 2599 元 申请 价格 保护 价格 保护 只到 22 申请 匪夷所思 价保 申请 时间
太垃圾。退货不给退。各种卡。太垃圾了，,1,太 垃圾 退货 退 卡 太 垃圾
京东物流非常棒，但这次这k40s真不给力，屏幕闪屏颜色失真，玩吃鸡直接烫到掉帧没法玩。想退货！,2,京东 物流 棒 k40s 真不给力 屏幕 闪屏 颜色 失真 玩 吃 鸡 烫 掉 帧 没法 玩 想 退货
首发抢到的8+256银迹，超级喜欢，运行速度快，关键是发热 低，不像888CPU那样暖手宝，2K的屏幕真的棒，22号凌晨付尾款，下午就到了，物流速度真的快。双面玻璃比较有高级感，特喜欢这个银迹AG玻璃，电池耐用，暂时没发现什么缺点，期待后续的表现。,3,首发 抢到 256 银迹 超级 喜欢 运行 速度 关键 发热 低 不像 888CPU 暖手 宝 2K 屏幕 真的 棒 22 号 凌晨 付 尾款 下午 物流 速度 真的 双面 玻璃 高级 感 特 喜欢 银迹 AG 玻璃 电池 耐用 暂时 发现 缺点 期待 后续 表现
选了很久下手了，没有网上说的那么粗糙，银色手感还是不错的，想买的可以线下去体验一下，8100速度很快，打了王者和lolm，还不错，帧率稳定，不卡，流畅，发热不严重，67W充电速度还可以！值得入手,3,选 久 下手 网上 说 粗糙 银色 手感 不错 想 买 线 体验 8100 速度 很快 王者 lolm 不错 帧 率 稳定 不卡 流畅 发热 67W 充电 速度 值得 入手
运行快，打游戏不发烫。客服小姐姐很好。有问题也能及时回答。京东的物流速度真的很快,3,运行 打游戏 不发 烫 客服 小姐姐 回答 京东 物流 速度 真的 很快
一直使用小米品牌手机，这个款手机性价比非常高，搭配主频3.0处理器，一点也不卡，适合不同年龄段使用需求，另外手感超薄超轻，一点笨重感都没有，使用起来更加舒适。摄像头虽然像素不高，但日常生活工作使用足够，价格在同类型产品属于最高性价比,3,小米 品牌手机 款 手机 性价比 高 搭配 主频 3.0 处理器 一点 不卡 适合 年龄段 需求 手感 超薄 超轻 一点 笨重 感都 舒适 摄像头 像素 不高 日常生活 工作 足够 价格 类型 产品 性价比
颜值非常之高，手机颜色正是大宝喜欢的颜色，手机响应很快，试了下播放音乐，效果很赞，拍照效果也赞，物超所值,3,颜值 之高 手机 颜色 大宝 喜欢 颜色 手机 响应 很快 试 播放 音乐 效果 很赞 拍照 效果 赞 物超所值
太失望了，没有说的那么好  2k屏幕，刷视频细节不够清晰   新手机还磨损  退了,2,太 失望 说 2k 屏幕 刷 视频 细节 清晰 新手机 磨损 退
拿到就有点卡顿，打游戏非常烫。,1,拿到 卡顿 打游戏 烫
才买了没多久，怎么就出现自动关机的情况，想退了?,1,买 没多久 自动关机 情况 想 退
京东送货速度很快，手机收到了外观很满意，相机功能强大，运行速速度很快,3,京东 送货 速度 很快 手机 收到 外观 满意 相机 功能强大 运行 速 速度 很快
给好评的你们是不是是不是奔着好评返现去的。我用的感觉充电是很快 估计是电池小的原因吧！电池刷下视频就没电了，还发热的烫大腿。网购那么多手机最差的一次，我从来不会刻意给好评跟差评的也从来不轻易评价的,1,好评 奔 好评 返现 我用 感觉 充电 很快 估计 电池 原因 电池 刷 视频 没电 发热 烫 大腿 网购 手机 最差 从来不 刻意 好评 差评 从来不 轻易 评价
充满电，一天都不够用,2,充满 电
真***垃圾，买了个广告机，学华为，不小心总是广告安装，真***垃圾垃圾！！！,1,真 垃圾 买 广告 机 学 华为 小心 广告 安装 真 垃圾 垃圾
1天2个价钱，买完不到2小时没预报的情况下马上给降了100元，客服答应了返还京豆补偿，结果半个月了，影都没见着，最失望的一次购物,2,天 价钱 买 完 不到 小时 预报 情况 下马 降 100 元 客服 答应 返还 京豆 补偿 半个 月 影都 没见 失望 购物
刚买了就降价**，还有*的***，多花了*，只能申请30的差价！,2,刚买 降价 多花 只能 申请 30 差价
使用了半天，感觉没有想象的那么优秀，第一手机网络出现息屏后断网的现象，更新网络配置好了，第二，正常刷视频，就会发热，屏幕和后盖都会热。不开2K会有点好转。第三，手机有点重，摄像头还很厚。第四，重启后壁纸卡没了，重新设置一下才好了。认真的评价。优点还是有，屏幕挺清晰，速度也很快。,2,半天 感觉 想象 优秀 第一 手机 网络 息屏 后断 网 现象 更新 网络 配置 刷 视频 发热 屏幕 盖 热 不开 2K 好转 第三 手机 重 摄像头 厚 第四 重启 壁纸 卡 设置 评价 优点 屏幕 挺 清晰 速度 很快
